row_key,review_id,official_scenic_id,scenic_name,review_time,rating,review_text,llm_issue_tags,llm_reason,prompt_version
BJ20_16__179652533,179652533,BJ20_16,香山公园,2023-11-04,1.0,一个不去后悔，去了更后悔的景点。距离景区4公里，路上就到处乱停车，交通堵塞。**在路边看热闹，**也不深入到堵塞的区段，只站在路口。尤其那个转盘赌的是一塌糊度。到处都显示停车场已满。可我们路过买卖街7号，8号停车场的时候，里面起码空置着三分之一的场地。再说下午四点出景区大门后的，公交车站，地铁站，人山人海，所有**，**都在马路牙子上看，没有一个**走到堵塞的中央指挥交通，我就没见过这么差的景区。里面也没什么景色可谈，偶见一个亭子，一个破水塘，仅此而已。,traffic_access|crowding,核心抱怨是交通堵塞、乱停车、停车场信息不实导致的到达困难，以及出景区后公交地铁站人山人海的拥挤问题。,issue_only_v1
BJ20_17__184025766,184025766,BJ20_17,北京动物园,2024-06-23,3.0,1.票价非常便宜，环境非常好，工作人员非常热情； 2.动物园有年代了，看着非常有底蕴。但是空调特别差，特别热，夏天还是不要来了； 3.北动的熊猫已经部分实现上班自由了，都是明星了，萌兰没看到（排队排了一半，收工了），其他好几个馆里都空着，或者出来亮相一下，又回去了，喂食活动也不如其他动物的有意思，馆内空调非常差，非常热，看到的熊猫表现远没有视频里表现的好，也没有之前去的其他动物园的熊猫活泼。只能说，精华都在网上，不在现场。,queue_wait|facility_hygiene,评论明确抱怨了排队看熊猫但中途收工（排队等待问题），以及馆内空调非常差、非常热（配套设施问题）。其他内容如票价便宜、环境好、工作人员热情为正面描述，熊猫行为不如预期属于体验落差而非明确的治理问题。,issue_only_v1
BJ20_15__177481690,177481690,BJ20_15,中国科学技术馆,2023-07-06,3.0,除了携程以外都很好。科技馆很好，本地的领队讲得也很好，但是携程没给孩子买票，大人能进，孩子进不去，我手机的电量从92%一直打到17%，给携程的客服打了好多电话，他们总是解决不了，一味的拖沓，9点半就在大厅讲解了，进主展厅就是进不去，直到11：05，大人先进去，然后趁保安不注意，孩子从栏杆底下钻进去，差点被逮到。这个票是实名认证的，我实名认证了两张票，孩子都进不去。大家慎用慎买，为了防止万一进不去，最好去公众号买。,platform_transaction|queue_wait,核心抱怨是携程平台未成功为孩子购票导致无法入园，属于平台履约问题；同时因处理此事导致长时间等待（9:30到11:05），涉及等待时间过长。,issue_only_v1
BJ20_14__222302648,222302648,BJ20_14,北京天文馆,2025-08-29,1.0,怎么说呢！儿子是对天文较有兴趣的，但被这个人讲的都要讲困了！讲了半个小时候之后，这个讲解员身边没有一个小朋友了，都跑着去玩了 ！就剩几个大人傻傻在那里戳着一言不发！比对旁边有一个年纪较大的男讲解员声色并茂，小朋友们都被调动积极性！说实话我是想让孩子参加这种调动，互动，能让孩子投入其中，我感觉这半天过的很垃圾，简直是浪费时间！如果携程真的要提高服务，请把这点费用退我！用携程N年了，从来没体验感那么差过！,guide_explanation|platform_transaction,核心抱怨是讲解员讲解枯燥，导致孩子失去兴趣，属于讲解质量问题；同时要求携程退款，涉及第三方平台交易与履约问题。,issue_only_v1
BJ20_10__164281453,164281453,BJ20_10,司马台长城,2020-08-29,1.0,这个套票非常坑 非常不便。古北水镇我们是上午就去了，原计划中午带着孩子回民宿吃饭休息，晚间再来夜游长城。但是没想到，出门的时候告知我们出去了晚上就不能再进去长城夜游了，第一次来这个地方根本不知道长城的入口需要经过水镇才能到，问长城还有没有什么其他的入口。也是说没有。带着两岁多的孩子也不能从中午一直呆着水镇里等一下午，就这么白白浪费140块了，六个人840元。呵呵 长城也没看到，产品描述根本不清晰,reservation_entry|ticket_price,核心抱怨是套票规则不清晰导致无法按计划入园（入口需经水镇且出门后夜游票失效），以及因此造成的金钱浪费和性价比问题。,issue_only_v1
BJ20_08__241582161,241582161,BJ20_08,慕田峪长城,2025-12-27,4.0,"预订方便,去东门站有集合点。早点到达,可以去吃早餐,在MC Donald等。 在返回途中,在王府井路附近的车站下车。 预订缆车和坐Toboggan下车,非常有趣,不吓人,每腿30元拍照费,可以买或买。 减分的缺点是,当您下楼时,您应该在比这家餐厅多等,在前面有一个熊猫的商店里等待。在一家商店开放就像强迫吃饭+浴室,在下面战斗,那里有很多商店我也不能(当然,卖很多的点不停=往返途中没看到什么东西)",crowding|commercialization,评论抱怨下楼时需要在特定商店等待，商店开放像强迫吃饭和使用浴室，且下面有很多商店，这反映了景区内部人流拥挤（战斗）和商业化消费干扰（强迫感、商店多）的问题。,issue_only_v1
BJ20_10__178263385,178263385,BJ20_10,司马台长城,2023-08-12,4.0,夜游这个项目是极好的，但限制也多，长城上的工作人员大呼小叫，一会儿不能上去了，一会儿把人往下面赶，我觉得出于流程规则和安全考虑是可以的，但是否可以好好说，我们是来参观，不说来团队游的被导游说教的 人太多了，景色是真的独一无二，特别是夜幕降临时。 老人小孩都有，小孩太吵闹，这种项目不知道为什么这么多人带小孩来，很多地方还是很陡峭的，亲眼看到一个小孩在悬崖边奔跑，摔了就是景区责任。,staff_service|crowding,评论明确抱怨工作人员‘大呼小叫’、‘把人往下面赶’，属于服务态度问题；同时提到‘人太多了’，并具体描述了小孩吵闹、拥挤带来的体验干扰，属于景区内部人流拥挤问题。,issue_only_v1
BJ20_14__161281999,161281999,BJ20_14,北京天文馆,2019-10-03,3.0,天文馆分为AB展馆，展馆本身的门票只需要***钱。AB展馆之内分别有四个可以观看电影的场所，如果买了电影票，展馆的门票都可以免费。一般去天文馆，起码要看一场***吧。所以。此链接所出售的所谓门票，其实说到底是导游服务。如果你的孩子还没上小学，根本听不懂讲解。不建议购买。如果你是天文爱好者，可以听一听。描述的9:30入场根本不可能。集合到所有人去排队已经9:50。有点浪费时间。,guide_explanation|service_process,评论核心抱怨点：1. 讲解服务对孩子不适用（‘根本听不懂讲解’），涉及讲解内容与受众匹配问题，属于讲解质量范畴。2. 集合组织导致实际入场时间远晚于描述时间（‘描述的9:30入场根本不可能。集合到所有人去排队已经9:50’），属于服务流程与组织衔接问题。,issue_only_v1
BJ20_01__666517006,666517006,BJ20_01,故宫博物院,2026-04-02,1.0,",我不知道。我对博物馆旅游不太感兴趣,但是禁区很失望。看起来很可爱,但从附近山上看就够了。建筑是单一的,只是看着一样(虽然尺寸令人印象深刻)。也许如果一个人走在那儿,如果导游告诉文化,你就能透。但那里的SHO POC的人群。这一般是,我甚至不是在季节,也不是高峰时,从人群的数量上,假期里发生什么事。总的来说,如果你和我一样,从人群中到抑郁,我不会推荐的。在排队可以腐的🥲",crowding|queue_wait,评论核心抱怨景区内部人群过多（SHO POC的人群，从人群中到抑郁），并提及排队体验差（在排队可以腐的），属于拥挤度和排队等待问题。,issue_only_v1
BJ20_07__236480245,236480245,BJ20_07,八达岭长城,2025-12-05,4.0,"很拥挤但可以忍受。长城值得一去,没有其他评论。我只想当心大家:乘火车返回时,你应该在出发前12分钟进入车站!!如果你迟到了,直接去车站入口后面的收银员,换下一班火车的票。你也应该考虑工作人员非常慢,几乎粗鲁,所以做好准备。还有一件事:你不能购买或更改不到20分钟出发的火车票,八达岭火车站每分钟都有。(我们这次旅行去过10个以上城市,这种规则只在八达岭,我猜北京)。",crowding|staff_service,评论明确提到‘很拥挤’（crowding），以及‘工作人员非常慢，几乎粗鲁’（staff_service）。关于火车票规则和换票流程的描述属于信息分享和提醒，并非对景区预约入园规则（reservation_entry）或服务流程（service_process）本身的抱怨。,issue_only_v1
BJ20_19__179413280,179413280,BJ20_19,国家游泳中心,2023-10-15,3.0,感觉不配一个国家级的场馆，为了搞什么狗屁CF总决赛（与水上运动无关），买了门票居然不让进，让改天再来，老汉非常气愤，据理力争，总算进了门，但只在旁边看了一下，没让进主场馆，接待我们的小伙子还是不错的，给我们介绍了水立方的情况，特别是为我家的小朋友介绍了水立方变冰立方的奥秘，非常感谢。但对于水立方的领导还是要诅咒的，以后别再为了挣钱这样坑害游客了，否则，不得善终！,reservation_entry|staff_service,核心抱怨是购票后因举办无关活动被拒绝入场，涉及入园规则问题；同时表达了对管理决策的强烈不满，隐含对现场人员（或管理层）服务态度和处理方式的指责。,issue_only_v1
BJ20_09__163377921,163377921,BJ20_09,居庸关长城,2020-05-05,3.0,景区门口介绍的不明确，我们车停在3号停车场，被引导到最前面的进口，但因家人体力问题，看了这侧的长城景点后，感觉很累…，就出了这侧景区…，但回来路上，问景区工作人员，才得知，景区需要从我们进去的口，在长城上转一大圈，转到云台停车场这侧，才能看这边的长城景点…，出来后，就不能二次进入回停车场附近看到的景点了！而且没有看到有明显的明确介绍！这太不合理了！！！！！！,service_process|staff_service,核心抱怨是景区入口引导和游览路线说明不明确，导致游客因体力问题提前出景区后无法二次进入，这属于服务流程与组织衔接问题（service_process）；同时，游客在过程中询问工作人员才得知规则，暗示了现场人员未能主动提供清晰指引或服务响应不足，涉及现场人员服务态度问题（staff_service）。,issue_only_v1
BJ20_14__177725398,177725398,BJ20_14,北京天文馆,2023-07-24,1.0,不好，我们这组分配的黄导游讲解的太差劲了。这是我体验最差的一次活动。针对小孩子的研学活动应该是趣味性和互动性相结合的，结果导游自顾自地在背书。开始还好几十个小孩子在听，后来在听的小孩越来越少，导游没讲完，小孩已走光了。还有我们进去时，找不到黄导游，打好多电话也不接，让我们瞎逛好久才找到。这是我跟团从未遇见过的，不接电话，留个电话号码是干什么用的,guide_explanation|staff_service,核心抱怨是导游讲解质量差（自顾自背书，导致孩子走光），以及导游不接电话、难以联系的服务态度问题。,issue_only_v1
BJ20_17__187359635,187359635,BJ20_17,北京动物园,2024-07-25,3.0,除了售货机矿泉水良心价，好像是2块一瓶。其他没让我感受到啥，人已经热到发狂了，建议京城各大景收了那么多门票费，投入一点点钱改善下游客的纳凉设施，户外的景点全部让人热晕过去那种，谁还敢去北京，整个自媒体平台都在吐槽北京，国家的首都啊，这些景点管理水平真的很一般，比我们这边县城的景点管理还不如～～～,facility_hygiene|ticket_price,评论核心抱怨是景区缺乏纳凉设施，导致游客在户外热到发狂，属于配套设施问题；同时提到收取高额门票费但投入不足，隐含性价比低的抱怨。,issue_only_v1
BJ20_07__667090971,667090971,BJ20_07,八达岭长城,2026-04-03,1.0,最最最差劲的景区，排了一个多小时的空中缆车，说起风了，缆车关了，就让我们离开，我们又跑到地面缆车排队，又是大排队，真的是无比差劲的一个地方，没那本事就不要卖票，大老远从福建，请假来旅游，结果把时间全浪费在排队上了，还玩什么。排队就要4-5个小时，避雷这个景区去附近的其他长城都比这个垃圾景区好。,queue_wait|service_process,核心抱怨是排队等待时间极长（缆车排队一个多小时，地面缆车又是大排队，总排队时间4-5小时），以及因天气原因关闭缆车后，景区服务流程安排混乱（让游客离开又去排另一个长队），导致体验极差。,issue_only_v1
BJ20_20__189451627,189451627,BJ20_20,奥林匹克塔,2024-08-11,1.0,属于那种来不来无所谓的地儿、上来不容易下去更加难、管理混乱、几乎没有维持秩序的、风景咋说呢、隔断防护是不是可以做的更好、不会影响拍照的位置、毕竟上来干嘛来了、建议想来就直接约上第二天的天安门升旗、这边下楼落地了直接去看升旗。或者你别为了看夜景来，槽点很多、总觉得可以做的更好、目前看相当鸡肋。,service_process|staff_service,评论明确抱怨‘管理混乱、几乎没有维持秩序的’，这属于服务流程与组织衔接问题；‘几乎没有维持秩序的’也隐含了现场人员服务缺失或态度冷漠的问题。,issue_only_v1
BJ20_08__631594216,631594216,BJ20_08,慕田峪长城,2026-01-28,3.0,"注意!从北京到墙的巴士不在这服务!!!!转运是从入口到收银台的最内的一件事!!到墙本身你必须自己到达!!!!我们,我们没有注意到,结果是不得不单独买公交车!!在那一刻,我们非常生气,很不安。事实上,这里的一切可以买到墙上,价格相同,所以我们很生气,很不安。至少有人说,要单独购买到墙本身的旅行",traffic_access|reservation_entry,核心抱怨是交通接驳信息不明确导致额外购票，以及入口到核心景点的转运规则混乱，属于交通到达和入园规则问题。,issue_only_v1
BJ20_08__650691966,650691966,BJ20_08,慕田峪长城,2026-03-04,5.0,春节去的慕田峪长城，给后面去的朋友一点参考。 市区可以直接坐大巴车过来，比较方便。 但是假期过来要坐好堵车的准备，基本就是三个小时起。 假期人比较多，排队时间长。所以缆车不是必须买，徒步上山大概35分钟，路程还好，完全不锻炼的人群上山也觉得挺轻松，因为春节基本上缆车🚡排队时间都是三小时。 长城整体景色很好，山势连绵，建筑壮观，视野开阔，值得一来～毕竟这种全世界独此一家的风景，一辈子一定要来一次，很美(❁´ω`❁)我来的季节其实不算最美 但还是被这个风景感染到了。,traffic_access|queue_wait|crowding,评论明确提到假期交通堵车严重（三个小时起），属于交通到达问题；同时指出假期人多、排队时间长，缆车排队需三小时，涉及排队等待和景区内部拥挤问题。,issue_only_v1
BJ20_08__663966780,663966780,BJ20_08,慕田峪长城,2026-03-29,5.0,"中国大墙地方很棒,种类也很漂亮。但组织有点。不得不单独购买索公路上爬和烟草下的约2000卢布,这相当昂贵。 烟草本身的降落承诺会很有趣,但印象严重破坏了两个女人的正面。 他们不断地车,尽管在中文和英文上挂着牌子:""不要车!""所以我们开车的速度是很慢的,不能正常地分散。考虑到成本,很不好意思。如果不是这样,情感会更强烈。",service_process|ticket_price|staff_service,评论抱怨组织混乱（需单独购买索道票且昂贵），以及工作人员（两名女性）违反规定持续开车，导致体验受损，涉及流程安排、价格问题和现场人员服务行为。,issue_only_v1
BJ20_14__171977848,171977848,BJ20_14,北京天文馆,2022-08-07,1.0,大家不要报这个，一堆骗子，能想到一堆人进门被拦在外面说没有购票，然后被他们带着强行跳栏杆闯门闸的吗，就是我们，讲解非常不专业，孩子听不下去，我们后来自己游了，其实展厅门票只要10块钱，他们收100，几十个孩子挤在一起，大家可以想想是什么体验,guide_explanation|crowding|commercialization,评论明确抱怨讲解不专业（孩子听不下去），景区内人多拥挤（几十个孩子挤在一起），以及存在高价收费、强行闯闸等商业欺诈和干扰行为（收100元但门票仅10元，被带着强行闯门闸）。,issue_only_v1
BJ20_15__176013831,176013831,BJ20_15,中国科学技术馆,2023-06-01,1.0,不是一对一，一个导游带几十个孩子大人，完全听不到讲解，而且1点半准时集合，提前咨询订票工作人员，也没告知必须1.30开始，错过就没有导游服务，白多花了185元，正常官网订票大人30小孩20元，现在多花185元，也没服务，还不退票,guide_explanation|staff_service|ticket_price,核心抱怨包括：1. 导游带团人数过多导致听不到讲解（讲解质量差）；2. 提前咨询工作人员未告知集合时间导致错过服务（服务态度/信息提供问题）；3. 多花了钱但没享受到服务且不退票（价格与性价比问题）。,issue_only_v1
BJ20_15__188286589,188286589,BJ20_15,中国科学技术馆,2024-08-04,1.0,买了这个研学套餐，花500多元就是和黄牛买个门票，巨坑！解说带队走的飞快，大人都跟不上，何况小孩。也没有耳麦，周围都是人说话，根本听不清他说什么，应付草草了事，体验感极差，我待了3分钟果断走人，浪费时间，差评！,guide_explanation|crowding|ticket_price,核心抱怨包括：1. 讲解员带队过快、无耳麦、听不清，属于讲解质量与导览问题；2. 周围人多说话听不清，涉及景区内部拥挤嘈杂；3. 花费500多元被描述为'巨坑'，隐含对价格与性价比的不满。,issue_only_v1
BJ20_02__226916880,226916880,BJ20_02,颐和园,2025-10-03,1.0,说是一点半集合，耳机送不进来，两点半才开始。里面人超多，讲着讲着耳机接触不良根本听不到。到了最后说等着送船票，一会又要排队直接进，那等半个小时也不知为了什么。基本上两个半小时里有一个半小时都在等。,service_process|crowding|guide_explanation,评论核心抱怨集合安排混乱、等待时间过长（服务流程问题）；景区内部人多拥挤；以及讲解设备（耳机）接触不良导致听不清（讲解质量问题）。,issue_only_v1
BJ20_04__205952434,205952434,BJ20_04,景山公园,2025-03-11,5.0,"位于紫禁城的后门,可以从高处眺望紫禁城的全景。参观紫禁城时间结束后,很多人聚集在这里的京山公园,5点30分左右非常拥挤。 入场费是每人2元,非常便宜。在公园内散步也很好,但是如果时间不多的游客,推荐马上登上山顶。(人很多,即使您爬到山顶,也要等很长时间才能在甲板附近拍照) 据说明朝的最后一个皇帝崇正帝自杀的地方就是这里,在可以清楚地看到紫禁城的地方,想想他是什么样的心情,有点寂寞。 日落时分被染成红色的紫禁城的黄色瓷砖令人印象深刻。最好在日落时分参观并移动。",crowding|queue_wait,"评论明确提到‘5点30分左右非常拥挤’和‘人很多,即使您爬到山顶,也要等很长时间才能在甲板附近拍照’，核心抱怨是景区内部人流拥挤以及因人多导致的拍照等待时间过长。",issue_only_v1
BJ20_10__236236666,236236666,BJ20_10,司马台长城,2025-12-04,5.0,"我们买了trip.com票,进入古拜,西马泰墙和电梯只有上去。回头建议自己下车,这不难,加上享受教科文组织遗产清单上列入的中国大墙最真实的部分。从北京乘22巴士从唐吉门站到no.8,第一班9点起飞。公交车价48元,不付钱,只付存卡或卡片,阿里巴斯不接受。 此外,费用是从城市入口到船的索路的转移。你在现场支付QR代码通过阿里巴斯,人均10元。在古比和墙上可以在现场买票,但是在trip.com这将使它更有利。",platform_transaction|traffic_access,"评论提到在Trip.com购票后，进入时可能遇到问题（'进入古拜,西马泰墙和电梯只有上去'，暗示票务或入园环节有障碍），且明确说明公交车不接受现金支付（'公交车价48元,不付钱,只付存卡或卡片,阿里巴斯不接受'），这属于交通支付方式不便，属于交通到达问题。",issue_only_v1
BJ20_20__175766855,175766855,BJ20_20,奥林匹克塔,2023-05-07,5.0,很多人都是这么想的，下午去，连白天和夜景一起看。理想是美好的，现实是骨感的，上面根本没有休息的地方，转角楼梯席地而坐，唯一一个喝咖啡的地方坐满了等待看夜景的人。很多人等到快日落的时候再上去，电梯外面排了巨长的队。 吃饭分不同的餐厅，2号塔，3号塔的餐厅上不了最高的观景台。想在塔上吃饭先查清楚哦。,crowding|facility_hygiene,评论抱怨景区内部人多拥挤（‘坐满了等待看夜景的人’、‘排了巨长的队’），以及配套设施不足（‘根本没有休息的地方’、‘席地而坐’）。,issue_only_v1
BJ20_01__642348638,642348638,BJ20_01,故宫博物院,2026-02-17,4.0,"历史漫真是太棒了,我们买了三角洲的票。令人不快的是,我们没有立即了解英语的入口和语音导游在哪里,但是通过护照检查后,在萨姆市的福音可以以40元的价格购买语音导游,像是你所在的建筑物上闪亮点的播放器,可没有找到冰淋,耳机也在出口,如果你通过耳机的传送,开始像商店一样大声。",guide_explanation|commercialization,评论抱怨语音导游位置不明确、购买流程不便，且出口处商店大声播放造成干扰，涉及讲解导览质量和商业化干扰。,issue_only_v1
BJ20_05__655518305,655518305,BJ20_05,恭王府,2026-03-14,3.0,"这是一个美丽的宫殿,保存得很好,但它很小,非常快变得超级拥挤。在开放之前的8:15到达那里,三个不同的旅行团到达,相当超过这个地方。当你得到它时,最好的建议是直接去花园,然后向后工作到住所,因为旅行团将在住所开始。还有不少卖玉石的店铺,在豪宅里设置的东西,所以有点奇怪。",crowding|commercialization,评论明确抱怨景区内部非常拥挤，旅行团过多导致体验不佳；同时提到有不少卖玉石的店铺设置在豪宅里，属于商业化和消费干扰。,issue_only_v1
BJ20_06__186356724,186356724,BJ20_06,明十三陵,2024-07-14,2.0,"上当了，这个联票毫无意义，买个定陵下去看看就行了，每个陵之间都得有2,3公里。昌平车不能刷支付宝，不带昌的只能刷支付宝。 我之前一直纳闷，为啥旅游团组织去十三陵不多呢，去了一次怪不得。东西东西没有，空有一个名头。全国各地陵墓跑了不少，真的是最没劲的，又远又没东西看。",ticket_price|traffic_access,核心抱怨是联票性价比低（“毫无意义”），以及景区内部交通不便（陵墓间距离远，且交通支付方式混乱）。未明确涉及服务态度、流程、排队、拥挤等具体治理问题。,issue_only_v1
BJ20_15__177400742,177400742,BJ20_15,中国科学技术馆,2023-07-02,1.0,五一期间家里亲戚来玩，孩子就想去科技馆，我还特意提前买了带有讲解互动的团队，没想到啊，一塌糊涂啊，就跟没导游一样啊，前天晚上告诉我可能买不到票，说让我自己退吧，我退了也没有票了呀，你们为了不负责就把责任推出去，太缺德！去了科技馆还差点把人弄丢了，真的是非常差的体验,guide_explanation|platform_transaction,评论明确抱怨讲解互动团队质量差（'就跟没导游一样'），属于讲解质量问题；同时提到平台购票后被告知可能买不到票并被要求自行退票，导致无票可买，属于第三方平台订单与履约问题。,issue_only_v1
