row_key,review_id,official_scenic_id,scenic_name,review_time,rating,review_text,llm_issue_tags,llm_reason,prompt_version,issue_tag_count,issue_flag,tag_staff_service,tag_service_process,tag_guide_explanation,tag_queue_wait,tag_reservation_entry,tag_ticket_price,tag_traffic_access,tag_facility_hygiene,tag_crowding,tag_commercialization,tag_platform_transaction
BJ20_05__237514950,237514950,BJ20_05,恭王府,2025-12-09,5.0,能看到当时的生活环境，家具什么都在，这个感受很好。故宫只能看外观，这里却能看到内景，这个挺好的,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__237547416,237547416,BJ20_05,恭王府,2025-12-09,4.0,看到恭王府的三绝，和珅真是厉害呀,,评论为正向游览体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__237590235,237590235,BJ20_05,恭王府,2025-12-09,5.0,不错，挺有意思的，原来还珠格格的取景地,,整体是正向体验，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__237593903,237593903,BJ20_05,恭王府,2025-12-09,3.0,"我喜欢美丽的花园和传统建筑。外国游客需要在前台交换门票,所以进去需要一些额外的时间,但这次访问绝对值得。",,评论整体为正向体验描述，提到外国游客换票需要额外时间，但未表达抱怨或将其视为明确的问题，而是强调访问值得。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__239178157,239178157,BJ20_05,恭王府,2025-12-18,5.0,秀才说江尚仪服务热情讲解专业，初冬的王府游客不多，听了江导讲解欣赏了古建，了解了历史，心旷神怡，还为一家人沾了满满的福气！不虚此行，推荐秀才说！,,整体为正向体验和推荐，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__239451381,239451381,BJ20_05,恭王府,2025-12-19,5.0,"冬天是参观的好时机,因为没有人群。享受街头美食和王子宫的历史豪宅。在那里花了大约3个小时。车站是北海贝站,步行5分钟到豪宅",,评论整体描述游玩体验和交通信息，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__239465689,239465689,BJ20_05,恭王府,2025-12-19,5.0,很美 文物很多。导游很好。秀才说 刘红导游 讲解很详细，很有耐心，人很友善,,整体是正向体验，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__239885402,239885402,BJ20_05,恭王府,2025-12-20,5.0,冲着和珅的故居去的，中国北方家庭园林佳作，福寿禄寓意浓厚，感觉园林要比王府更有看头！,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__240122394,240122394,BJ20_05,恭王府,2025-12-20,5.0,非常好，太美了，下午3点多去的，人不多，一定要有讲解，不然走马观花。,,整体是正向体验描述和建议，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__241821742,241821742,BJ20_05,恭王府,2025-12-29,5.0,去看这样的景点一定要查资料听讲解，这样才能学历史学知识，结合景点再去看就意思的多了，不然就是只能看看热闹了。,,评论是游玩建议和体验分享，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__242170090,242170090,BJ20_05,恭王府,2025-12-30,5.0,没有导游，自己乱逛有些看不懂的,,评论表达的是没有导游导致游览体验不佳，但未明确抱怨讲解质量、清晰度、专业度或节奏等治理问题，属于个人体验描述而非对具体问题的抱怨。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__242247510,242247510,BJ20_05,恭王府,2025-12-31,5.0,動線規劃得宜，文物保存良好，讓人完整窺見過去該建築的輝煌,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__242432331,242432331,BJ20_05,恭王府,2026-01-01,5.0,百闻不如一见。王府很大，历史悠久，有免费的讲解，参观的人很多,,评论整体为正向体验描述，提到人多但未抱怨拥挤或造成困扰，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__242518998,242518998,BJ20_05,恭王府,2026-01-01,5.0,"需要在门口换票,但使用起来很容易",,评论描述换票流程使用容易，是中性或正向陈述，没有明确抱怨治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__242682875,242682875,BJ20_05,恭王府,2026-01-02,5.0,强烈安利这个宝藏景区！山水相依，风光旖旎，每一处景致都让人驻足流连。游览路线顺畅，沿途有休息区，十分贴心。工作人员服务周到，安保措施到位。景区整体干净整洁，生态环境绝佳。无论是和家人同行还是好友结伴，都很合适，既能观赏美景，又能感受自然气息，绝对是一次难忘的出游体验！,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__243912810,243912810,BJ20_05,恭王府,2026-01-09,5.0,"快捷方便,每人都要换票看。建议下午去1-2 小时还可以",,评论整体为正向体验和建议，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__245019552,245019552,BJ20_05,恭王府,2026-01-11,5.0,值得一逛的府邸，主要是去看金丝楠木的屋子,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__245120023,245120023,BJ20_05,恭王府,2026-01-11,5.0,风景优美，具有历史韵味，值得一行,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__245916980,245916980,BJ20_05,恭王府,2026-01-13,5.0,很好 恢弘大气 值得一去 购票方便 十分便捷,,整体是正向体验，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__246036372,246036372,BJ20_05,恭王府,2026-01-13,5.0,"我喜欢,我对宫的期望没有高估,但是他让我很惊讶,就像夏天的宫。票便宜。",,整体是正向体验，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__614391961,614391961,BJ20_05,恭王府,2026-01-21,5.0,导游讲解生动深刻，将一砖一瓦的故事娓娓道来。他让恭王府不再只是亭台楼阁，而是活生生的历史画卷。行程紧凑有趣，文化内涵丰厚，是一次超出预期的完美体验，强烈推荐！,,整体是正向体验，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__629471543,629471543,BJ20_05,恭王府,2026-01-24,5.0,恭王府值得打卡的景点很多，适合半天的时间去仔细游玩，可以在门口安排一个古代格格装，再去各个院落都转一下是最好的。时间仓促只逛到佛楼就出来了，不知道后面还有很多可以参观的空间，景点可以放置标识指引牌，希望下次能有机会再去。,,评论整体为游玩体验分享和建议，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__629625753,629625753,BJ20_05,恭王府,2026-01-25,5.0,"预订方便,确认快捷,很方便,这个地方值得一去。",,整体是正向体验，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__629925899,629925899,BJ20_05,恭王府,2026-01-25,5.0,今天的恭王府之行，因这位导游的讲解而变得格外难忘。他绝非简单背诵史料，而是将府邸的每一处建筑、每一段历史都编织成了生动的故事。从银安殿的规制到后罩楼的巧思，从和珅的权倾朝野到恭亲王的时代沉浮，他引经据典，娓娓道来，让冰冷的砖瓦都仿佛有了温度。 更难得的是他的热情与耐心。全程近三小时的讲解始终精神饱满，面对团友们的各种问题，他都能细致解答，并巧妙地引导大家观察细节。互动环节也安排得恰到好处，毫不枯燥。 他不仅是一位导游，更像一位博学的文化使者，让我们深深沉浸在这座“半部清代史”的底蕴之中。专业、生动、充满人情味——这无疑是一次超乎预期的完美体验，我会毫不犹豫地向所有朋友推荐他！,,评论整体为对导游讲解和服务的积极赞扬，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__630740916,630740916,BJ20_05,恭王府,2026-01-27,5.0,可以了解一下上层人生活方式，了解前人的建筑风水宝地,,评论内容为中性描述和知识性介绍，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__631548793,631548793,BJ20_05,恭王府,2026-01-28,5.0,环境很好，园区内指示牌不够清晰！,facility_hygiene,评论明确抱怨园区内指示牌不够清晰，这属于配套设施（导览标识）的问题，符合facility_hygiene标签定义中对基础设施的抱怨。,issue_only_v1,1,1,0,0,0,0,0,0,0,1,0,0,0
BJ20_05__632081171,632081171,BJ20_05,恭王府,2026-01-29,5.0,京状元小朱老师讲解的很好，很有趣味性的！比自己走走转转有意思多了！还了解了很多奇闻趣事，好评！,,评论整体为正向体验，表达了对讲解服务的满意，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__632657992,632657992,BJ20_05,恭王府,2026-01-30,2.0,导游水平实在太差，完全讲解的无趣味，很多都没讲，导致没多久放弃，还是自己逛吧,guide_explanation,评论明确抱怨导游讲解无趣味、内容缺失，导致游客放弃跟随，核心问题是讲解质量差。,issue_only_v1,1,1,0,0,1,0,0,0,0,0,0,0,0
BJ20_05__632714265,632714265,BJ20_05,恭王府,2026-01-30,5.0,"即使在预订后,也很容易与实物票交换",reservation_entry,评论提到预订后仍需换票，涉及入园核验流程问题。,issue_only_v1,1,1,0,0,0,0,1,0,0,0,0,0,0
BJ20_05__633117794,633117794,BJ20_05,恭王府,2026-01-31,5.0,任何一个国家的货币，真正的背书和锚，只有国家主权实力和国家主权信用。开源节流，量入为出才是可持续性发展的。无限负债，不可能持续。我们应该思考如果打破他们的美债，美元枷锁。 一美元美债对应一美元，其实就是西方资本家最早的放贷，相当于你跟十三家西方银行借一美元，就打了一张借条，这张借条是有利息的。这个发明其实最早就是为了逃离英国的清教徒建立一个没有国王的社会，这个社会保护资本，保护借贷。 持有美元，不如买美债，美债有利息，能保值。买了美债，美元流通量相对减少，让美元的购买力缓慢稀释。很完美的相互促进，维持一个平衡。其实全世界交易用美元，只要用美元，就为弥补美债亏空做了贡献。 1971年以后，它是用信用来借债的，它没有抵押品，所以它可以当老赖就行，你还不能限它高，因为你打不它，也不敢打它。货币谁掌权谁说了算，有了货币发行权必然要掠夺，古往今来无不如此，不过程度不同而已。美债就是一种商品，卖就可以。全世界的美债都换美元，有美联储兑付。美债有美元托底，美元有美国的信誉、话语权、霸权等无型资产锚定，用多少有多少。美霸权崩塌，美元就是废纸。美国发行的货币对全世界极度掠夺，其罪恶前无古人。中国决不能饶恕美国的罪恶，一定要彻底清算他们。 ​记得有个国外的经济学家说过，地球的这种用货币兑换实物的经济只适用于地球，如果放到宇宙中去，就不适用了。因为宇宙中遵循的是“物物互换”原则，跟原始社会一样。所以，现代经济学就是西方的谎言，是不长久的。格林斯潘当年对希拉里的质疑不用还债估计也是这样认为的。 ​发展才是硬道理。美国现在是一流国家，他的话就是信用就是钱，哪怕他在借新还旧。等我们发展超过他，他变成二流国家，他的话不能当钱用了，那些债主能吃了它。 ​ ​恢复金本位，要不人民币另外设一种锚定物。所以说一国的生产主要应该是满足本国人民的物质生活需要就可以了，没有必要为了出口而内卷，国家之间贸易和投资必须要基本平衡，否则，就是慷本国人民之慨，干肉包子打狗的活，喂狗还能知道护主人。归根到底就是各国都要自立更生，既不要当大悲大慈的佛，也不要做冤大头，更不要做要饭的乞丐。,,评论内容与旅游体验无关，讨论货币、经济、国际关系等宏观议题，未提及任何景区治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__639994685,639994685,BJ20_05,恭王府,2026-02-12,5.0,"即使是冬天,也好玩散步,夏天也好",,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__644943321,644943321,BJ20_05,恭王府,2026-02-22,5.0,灵艳讲解出色，路线规划合理，带领有序，恭王府景色优美，整挺好！,,整体是正向体验，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__645076433,645076433,BJ20_05,恭王府,2026-02-22,5.0,亲子游必打卡景点之一，人是真的多 恭王府的福字拍下接接福气,crowding,评论明确提到'人是真的多'，核心抱怨景区内部人流拥挤，属于人流压力问题。,issue_only_v1,1,1,0,0,0,0,0,0,0,0,1,0,0
BJ20_05__645222299,645222299,BJ20_05,恭王府,2026-02-22,5.0,恭王府面积不大，游玩不累，历史故事很多，值得一游,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__646095913,646095913,BJ20_05,恭王府,2026-02-24,5.0,一座恭王府，半部清代史。西洋门、大戏楼、福字碑惊艳，园林雅致，唯一遗憾是节假日游客太多。,crowding,评论核心抱怨是节假日游客太多，属于景区内部人流过密、拥挤的问题。,issue_only_v1,1,1,0,0,0,0,0,0,0,0,1,0,0
BJ20_05__649759111,649759111,BJ20_05,恭王府,2026-03-02,5.0,文化价值很高，去了好几次，每次体验都不一样,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__650206047,650206047,BJ20_05,恭王府,2026-03-03,5.0,去北海公园顺便去的，里面除了一些官方导游，还经常遇到直播，听些不一样的传说。,,评论描述游览体验，提到官方导游和直播，但未表达抱怨或明确治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__650370393,650370393,BJ20_05,恭王府,2026-03-04,5.0,淡季人很多，门口能免费存包很好，听听导游讲解的故事很有意思。,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__651054496,651054496,BJ20_05,恭王府,2026-03-05,5.0,导游小哥知识面很宽，讲解到位，恭王府还是值得一游，记得要去看后花园假山里的福字，康熙手书,,整体是正向体验，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__656303404,656303404,BJ20_05,恭王府,2026-03-16,5.0,景点不错，就是游客太多，陪父母游玩，景点打卡。,crowding,评论明确抱怨‘游客太多’，核心问题是景区内部人流拥挤，属于人流压力问题。,issue_only_v1,1,1,0,0,0,0,0,0,0,0,1,0,0
BJ20_05__657127759,657127759,BJ20_05,恭王府,2026-03-17,5.0,秀才说的导游很不错，解说专业，相关历史知识储备丰富。比我听过的很多解说都好。,,评论整体为正向评价，称赞导游解说专业，没有明确抱怨任何治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__657620356,657620356,BJ20_05,恭王府,2026-03-18,3.0,走过看过，就明白为何要做贪官….和一个公园没什么分别,,评论是主观感受和比喻，没有明确抱怨任何治理问题、摩擦或障碍。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__657732195,657732195,BJ20_05,恭王府,2026-03-18,5.0,38当天女士门票还有优惠，不错。,,评论仅提及门票优惠信息，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__658387486,658387486,BJ20_05,恭王府,2026-03-19,5.0,带老人溜达一圈，不错，交通也很方便,,整体是正向体验，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__658568142,658568142,BJ20_05,恭王府,2026-03-20,5.0,绝对值得一游！看看西洋门、湖心亭，在湖边轻坐小吃，别有一番风味。,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__668353792,668353792,BJ20_05,恭王府,2026-04-05,5.0,"很喜欢,但是周末有很多人,建议每周来,景色很美,一切都很美",,评论整体为正向体验，虽有提及周末人多，但未明确抱怨拥挤、排队等治理问题，而是作为游玩建议。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__668477104,668477104,BJ20_05,恭王府,2026-04-05,5.0,一座恭王府，半部清代史。园林雅致、故事动人,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__677215708,677215708,BJ20_05,恭王府,2026-04-19,5.0,北京的景点解说占一半内容，有很多网红直播讲解，随便都可以蹭到，哈哈。里边规制确实很高，不是一般府邸。,,评论整体为中性描述和正向体验，提到可以蹭网红直播讲解，但未表达对讲解质量、商业化干扰或任何其他治理问题的明确抱怨。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__678043731,678043731,BJ20_05,恭王府,2026-04-20,3.0,就是一座全新的仿古建筑，天下第一福之类的全是故事，可信度极低,,评论主要表达对景点历史真实性或文化价值的个人看法和质疑，属于主观评价，没有明确抱怨治理问题、服务流程、人员态度等具体摩擦或障碍。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__678063814,678063814,BJ20_05,恭王府,2026-04-20,5.0,很好，历史韵味足，古建筑太漂亮，陆具体咯偶破五天吞吐看,,评论内容为正向描述，未提及任何抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__678764199,678764199,BJ20_05,恭王府,2026-04-21,4.0,"花时间花不了多久,有几张漂亮的画面,不多",,评论描述游览时间短、画面不多，属于中性或略带遗憾的客观描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_05__678768931,678768931,BJ20_05,恭王府,2026-04-21,5.0,北京必打卡景点，孩子听了导游的讲解对历史有了新的认识。尽显清朝权臣的奢华生活。亲子游必去之地！,,整体是正向体验和推荐，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_06__172997059,172997059,BJ20_06,明十三陵,2022-10-06,5.0,出票超快，服务人员态度很好，讲解耐心，游玩体检超棒，推荐使用。,,整体是正向体验，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_06__173416534,173416534,BJ20_06,明十三陵,2022-11-01,4.0,去学习下历史知识，了解下皇家文化。,,评论为中性陈述，描述游览目的，未提及任何抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_06__173688739,173688739,BJ20_06,明十三陵,2022-11-17,5.0,明朝皇陵设在了昌平天寿山，也就是十三陵。,,评论仅陈述历史事实，无任何抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_06__175367036,175367036,BJ20_06,明十三陵,2023-04-01,3.0,地宫灯光开太大，太亮了没有感觉，展示品也少，如果能按照最初的样子用复制品再用假人还原就好了,,评论主要表达对展示内容和氛围的个人偏好与建议，没有明确抱怨治理问题、服务流程、人员态度或设施缺陷。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_06__175476253,175476253,BJ20_06,明十三陵,2023-04-11,5.0,很棒的地方，值得一去，长长见识，夜了解历史,,整体是正向体验，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_06__175482160,175482160,BJ20_06,明十三陵,2023-04-12,4.0,重要的事说三遍，这种地方游最好有导游讲解，要不就是光看坟了,,评论是游玩建议，强调导游讲解的重要性，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_06__177396855,177396855,BJ20_06,明十三陵,2023-07-02,4.0,这个价格实在是太贵了，讲解挺流水的,ticket_price|guide_explanation,明确抱怨价格贵，以及讲解质量流水化、不深入。,issue_only_v1,2,1,0,0,1,0,0,1,0,0,0,0,0
BJ20_06__177462642,177462642,BJ20_06,明十三陵,2023-07-04,5.0,定陵游玩的人较多 是第一座开发的皇家陵墓,,评论仅描述游玩人数较多和景点性质，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_06__177512286,177512286,BJ20_06,明十三陵,2023-07-08,4.0,申遗20周年免费去的，除了天气太热，其他都好，金丝楠木大殿气势恢宏，可惜柱子上以前好多人刻了字，当然现在已经保护起来了,,评论整体为正向体验描述，虽有提及柱子曾被刻字的历史问题，但已说明现在被保护起来，没有明确抱怨当前治理问题、摩擦或障碍。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_06__177537930,177537930,BJ20_06,明十三陵,2023-07-10,5.0,2023年7月8-9日庆祝申遗20周年，十三陵景区免费开放。趁此机会再来十三陵。在昌平东关地铁站下车坐昌67路先去昭陵，大概玩了两个小时。2015年冬天去过昭陵在维修，没看好。昭陵的特色是恢复布置的祾恩殿。然后步行1.7公里去定陵。定陵有地宫。最后步行2.3公里去长陵，长陵要看金丝楠木的大殿。最后坐317到昌平地铁站坐地铁回城里。玩了一天。因为神路以前去了两次了，这次没有去。天太热了。在总游客中心有个展览，正好展出了国博和故宫放置的原品凤冠。这次活动真好，就是天气太热了，在三个陵之间步行，走得很累。虽然有公交，但是间隔时间较长。也不是很远，不如走着快。,traffic_access,评论提到三个陵之间虽然有公交，但间隔时间较长，这属于交通换乘不便的问题。,issue_only_v1,1,1,0,0,0,0,0,0,1,0,0,0,0
BJ20_06__177575341,177575341,BJ20_06,明十三陵,2023-07-13,5.0,地宫太棒了，难得见到帝王陵墓，强烈推荐,,整体是正向体验，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_06__177653157,177653157,BJ20_06,明十三陵,2023-07-19,4.0,天气很热，高温持续，导游小伙子导游词背得不错，一路赶得也飞快，我感觉北京各地的导游实际讲解时间均比在携程上产品描述的时间要来的少。,guide_explanation,评论明确抱怨导游讲解时间比平台产品描述的要少，属于讲解节奏和内容量的问题，符合'guide_explanation'标签定义。,issue_only_v1,1,1,0,0,1,0,0,0,0,0,0,0,0
BJ20_06__177714402,177714402,BJ20_06,明十三陵,2023-07-23,5.0,参观了定陵，地宫很震撼！没有时间了，本打算去长陵和昭陵,,评论描述个人游览体验和计划，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_06__179060974,179060974,BJ20_06,明十三陵,2023-09-20,4.0,明十三陵，世界文化遗产，全国重点文物保护单位，坐落于北京市昌平区天寿山麓，总面积一百二十余平方公里，距离天安门约五十公里，自永乐七年（1409）五月始作长陵，到明朝最后一帝崇祯葬入思陵止，其间230多年，先后修建了十三座皇帝陵墓、七座妃子墓、一座太监墓。共埋葬了十三位皇帝、二十三位皇后等，已开放景点有长陵、定陵、昭陵、神路。值得一去,,评论为客观介绍和正向推荐，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_06__179272981,179272981,BJ20_06,明十三陵,2023-10-06,5.0,非常有意义的旅行，建议请一位讲解能更好了解其历史文化。值得一去,,整体是正向体验和建议，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_06__179423939,179423939,BJ20_06,明十三陵,2023-10-16,4.0,看完风雪定陵来的，来实地感受一下地宫，如果没了解过相关历史可以找个讲解，不然一些东西看不明白,,整体是游玩建议和体验分享，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_06__179455050,179455050,BJ20_06,明十三陵,2023-10-20,5.0,挺不错，使用很方便，出票小效率，无纸化使用，价格比单买便宜很多，各个陵园很好玩，能增长见识，值的带孩子来看看，总之物超所值。,,整体是正向体验，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_06__180087890,180087890,BJ20_06,明十三陵,2023-12-17,3.0,不要买套票，去了定陵长陵差不多了，每个陵分很开，距离远，而且都差不多,ticket_price,评论核心抱怨套票性价比低，建议不要购买，属于对门票价格与性价比的负面评价。,issue_only_v1,1,1,0,0,0,0,0,1,0,0,0,0,0
BJ20_06__180207511,180207511,BJ20_06,明十三陵,2023-12-28,5.0,还是以前的老样子，两个地上展厅的东西没啥可看的，甚至不如湖北省博的梁庄王墓展。地宫空荡荡的啥也没有。,,评论主要表达对展品内容和地宫空洞的失望，属于个人观感评价，没有明确抱怨治理问题、服务流程、人员态度或设施等具体问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_06__180280338,180280338,BJ20_06,明十三陵,2024-01-02,4.0,历史悠久的名胜古迹，来北京怎么能不去一趟呢？李华来了都不禁赞叹这里十分庄重，仿佛回到了过去，亲身经历了历史。外国人来到北京就应该在陵墓前重新学习中国历史～,,整体是正向体验描述和游玩建议，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_06__187187204,187187204,BJ20_06,明十三陵,2024-07-23,5.0,人比较少，可以安安静静听讲解，了解明史，天气再凉爽点就更好了，不过暑期也没办法。,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_06__187189108,187189108,BJ20_06,明十三陵,2024-07-23,4.0,整個過程比較平淡，景色漂亮和環境舒適，門票再便宜一點比較好。,ticket_price,评论核心抱怨是门票价格偏高，希望更便宜，属于对门票价格与性价比的治理问题。,issue_only_v1,1,1,0,0,0,0,0,1,0,0,0,0,0
BJ20_06__187512501,187512501,BJ20_06,明十三陵,2024-07-28,5.0,长陵的金丝楠木大殿很震撼！,,整体是正向体验，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_06__187525220,187525220,BJ20_06,明十三陵,2024-07-28,4.0,十三陵推荐去长陵地下宫殿， 定陵地上宫殿多， 神路有石头雕像，就可以了，在北京看过了很多宫殿，已经没兴趣了，也没什么物件，就建筑物而已，,,评论内容为个人游览感受和景点推荐，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ20_06__193100930,193100930,BJ20_06,明十三陵,2024-09-20,5.0,这里有历史的厚重感。了解明朝的历史。距北京城也很近。票价也比较优惠。值得一看。,,整体是正向体验描述，没有明确抱怨、摩擦、障碍或治理问题。,issue_only_v1,0,0,0,0,0,0,0,0,0,0,0,0,0
